# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
# frame: ./0000_depth.png
# frame: ./0000_sync_depth.png
# frame: ./0001_depth.png
# frame: ./0001_sync_depth.png
# frame: ./0002_depth.png
# frame: ./0002_sync_depth.png
# frame: ./0003_depth.png
# frame: ./0003_sync_depth.png
# frame: ./0004_depth.png
# frame: ./0004_sync_depth.png
# frame: ./0005_depth.png
# frame: ./0005_sync_depth.png
# frame: ./0006_depth.png
# frame: ./0006_sync_depth.png
# frame: ./0007_depth.png
# frame: ./0007_sync_depth.png
# frame: ./0008_depth.png
# frame: ./0008_sync_depth.png
# frame: ./0009_depth.png
# frame: ./0009_sync_depth.png
# frame: ./0010_depth.png
# frame: ./0010_sync_depth.png
# frame: ./0011_depth.png
# frame: ./0011_sync_depth.png
# frame: ./0012_depth.png
# frame: ./0012_sync_depth.png
104 74 0.552224 0.482 0.0702237
105 74 0.552184 0.481 0.0711844
106 74 0.552145 0.48 0.0721451
64 75 0.553284 0.474 0.0792835
65 75 0.553244 0.475 0.078244
66 75 0.553205 0.474 0.0792046
67 75 0.553165 0.475 0.0781651
68 75 0.553126 0.475 0.0781256
69 75 0.553086 0.476 0.0770861
70 75 0.553047 0.477 0.0760467
71 75 0.553007 0.477 0.0760072
72 75 0.552968 0.476 0.0769677
73 75 0.552928 0.475 0.0779283
74 75 0.552889 0.474 0.0788889
75 75 0.552849 0.476 0.0768494
76 75 0.55281 0.476 0.07681
77 75 0.552771 0.476 0.0767706
78 75 0.552731 0.477 0.0757311
79 75 0.552692 0.478 0.0746917
80 75 0.552652 0.479 0.0736523
81 75 0.552613 0.478 0.0746129
82 75 0.552574 0.477 0.0755735
83 75 0.552534 0.476 0.0765341
84 75 0.552495 0.477 0.0754947
85 75 0.552455 0.477 0.0754553
86 75 0.552416 0.475 0.077416
87 75 0.552377 0.475 0.0773766
88 75 0.552337 0.475 0.0773372
89 75 0.552298 0.475 0.0772979
90 75 0.552259 0.476 0.0762585
91 75 0.552219 0.478 0.0742192
92 75 0.55218 0.48 0.0721798
93 75 0.552141 0.479 0.0731405
94 75 0.552101 0.48 0.0721012
95 75 0.552062 0.481 0.0710618
96 75 0.552023 0.481 0.0710225
97 75 0.551983 0.479 0.0729832
98 75 0.551944 0.48 0.0719439
99 75 0.551905 0.481 0.0709046
100 75 0.551865 0.483 0.0688653
101 75 0.551826 0.482 0.069826
102 75 0.551787 0.48 0.0717867
103 75 0.551747 0.48 0.0717474
104 75 0.551708 0.481 0.0707082
105 75 0.551669 0.483 0.0686689
106 75 0.55163 0.482 0.0696296
61 76 0.552884 0.476 0.0768843
62 76 0.552845 0.476 0.0768448
63 76 0.552805 0.475 0.0778054
64 76 0.552766 0.476 0.076766
65 76 0.552727 0.475 0.0777266
