seq,timestamp_pc_us,timestamp_pc_iso,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc,command_sent
167,1768256359672620,2026-01-12T22:19:19.672625,-0.4385835036898529,-0.0062850362956551765,-0.9132502075796589,0.5157235145253289,1.826981575109748,2.9067915864955767,-0.05097809373319647,-0.0007648964518376726,-0.07397972999122274,-0.045183017555401786,0.021044300930748355,0.11153050001380757,0.09141552081768656,0.0013716363715423482,0.13266277830031523,0.08102360797479415,-0.03773730222038115,-0.1999999999838738,"<167,-0.4386,-0.0063,-0.9133,0.5157,1.8270,2.9068>"
168,1768256359722869,2026-01-12T22:19:19.722874,-0.443224235459047,-0.006354667758980675,-0.9199848666872257,0.5116103308096958,1.8288973186917057,2.9169446364969565,-0.04183654165069969,-0.0006277328146725244,-0.06071345216013511,-0.03708065675727524,0.017270570708409795,0.09153050001382325,0.09141552079609307,0.001371636371218344,0.13266277826898612,0.0810236079556699,-0.03773730221146221,-0.19999999993668532,"<168,-0.4432,-0.0064,-0.9200,0.5116,1.8289,2.9169>"
169,1768256359773139,2026-01-12T22:19:19.773143,-0.4469508120199912,-0.006410582858589656,-0.9253928980116836,0.5083073831738754,1.8304356892514293,2.9250976864983373,-0.03269498956820177,-0.0004905691775073591,-0.04744717432904582,-0.028978295959147676,0.013496840486070761,0.07153050001383644,0.09141552077450324,0.0013716363708945547,0.1326627782376624,0.08102360793655178,-0.03773730220256074,-0.19999999988948886,"<169,-0.4470,-0.0064,-0.9254,0.5083,1.8304,2.9251>"
170,1768256359823375,2026-01-12T22:19:19.823379,-0.44976323337268453,-0.0064527815944821045,-0.9294743015530308,0.5058146716178687,1.8315966867889186,2.9312507364997176,-0.02355343748567615,-0.00035340554034177826,-0.034180896497916335,-0.020875935160995566,0.009723110263720294,0.05153050001378904,0.09141552083638421,0.001371636371822757,0.13266277832743872,0.08102360799138403,-0.037737302228099866,-0.2000000000248123,"<170,-0.4498,-0.0065,-0.9295,0.5058,1.8316,2.9313>"
171,1768256359873646,2026-01-12T22:19:19.873651,-0.4516614995171275,-0.006481263966658028,-0.9322290773112684,0.5041321961416754,1.832380311304174,2.9354037865010976,-0.014411885403174281,-0.00021624190317655377,-0.020914618666821316,-0.012773574362864509,0.005949380041379632,0.031530500013793594,0.09141552083364493,0.0013716363717816695,0.1326627783234697,0.08102360798895679,-0.03773730222696668,-0.2000000000188099,"<171,-0.4517,-0.0065,-0.9322,0.5041,1.8324,2.9354>"
172,1768256359923919,2026-01-12T22:19:19.923924,-0.45264561045332,-0.006496029975117425,-0.9336572252863959,0.5032599567452952,1.8327865627971949,2.937556836502478,-0.005270333320681374,-7.907826601146372e-05,-0.007648340835739302,-0.004671213564741392,0.0021756498190426687,0.01153050001381775,0.09141552082148488,0.0013716363715992228,0.13266277830582074,0.08102360797817736,-0.037737302221948495,-0.19999999999222046,"<172,-0.4526,-0.0065,-0.9337,0.5033,1.8328,2.9376>"
173,1768256359974180,2026-01-12T22:19:19.974184,-0.45279753439938647,-0.006498309504985756,-0.9338776982716751,0.5031253031751141,1.8328492786228658,2.9378892175788973,-2.4711525979391313e-17,-3.707819801983343e-19,-3.586152179786157e-17,-2.190237473357156e-17,1.020118154849077e-17,5.4064180253781616e-17,0.09141552082668933,0.0013716363716773123,0.1326627783133746,0.0810236079827913,-0.037737302224096284,-0.20000000000360948,"<173,-0.4528,-0.0065,-0.9339,0.5031,1.8328,2.9379>"
174,1768257110942673,2026-01-12T22:31:50.942676,-0.45279753439938647,-0.006498309504985756,-0.9338776982716751,0.5031253031751141,1.8328492786228658,2.9378892175788973,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"<174,-0.4528,-0.0065,-0.9339,0.5031,1.8328,2.9379>"
175,1768257110993120,2026-01-12T22:31:50.993128,-0.4526434320459067,-0.0064960705414316665,-0.9335598154354455,0.502954080039404,1.8322254028392437,2.9368892175788974,0.003082047069596428,4.4779271081805914e-05,0.006357656724591509,-0.003424462714201655,-0.012477515672443084,-0.01999999999999994,0.030820470695959567,0.00044779271081798913,0.06357656724590485,-0.03424462714201132,-0.12477515672441168,-0.19999999999997156,"<175,-0.4526,-0.0065,-0.9336,0.5030,1.8322,2.9369>"
176,1768257111043448,2026-01-12T22:31:51.043452,-0.4521811249854672,-0.006489353650769396,-0.9326061669267568,0.5024404106322737,1.8303537754883774,2.9338892175788973,0.006164094139192897,8.955854216361242e-05,0.012715313449183103,-0.006848925428403356,-0.024955031344886337,-0.04000000000000015,0.03082047069596647,0.0004477927108180874,0.06357656724591969,-0.034244627142019375,-0.12477515672443942,-0.2000000000000125,"<176,-0.4522,-0.0065,-0.9326,0.5024,1.8304,2.9339>"
177,1768257111093729,2026-01-12T22:31:51.093734,-0.4514106132180681,-0.006478158832998943,-0.9310167527456089,0.5015842949537233,1.8272343965702664,2.9288892175788974,0.00924614120878945,0.00013433781324542017,0.01907297017377487,-0.01027338814260515,-0.037432547017329926,-0.0600000000000009,0.03082047069608355,0.000447792710819821,0.06357656724616258,-0.03424462714214869,-0.1247751567249182,-0.20000000000078133,"<177,-0.4514,-0.0065,-0.9310,0.5016,1.8272,2.9289>"
178,1768257111143992,2026-01-12T22:31:51.143996,-0.4503318967437093,-0.006462486088120311,-0.928791572892002,0.5003857330037527,1.8228672660849115,2.9218892175788973,0.012328188278385834,0.00017911708432722542,0.02543062689836629,-0.013697850856806755,-0.049910062689772834,-0.08000000000000056,0.030820470696080036,0.0004477927108197352,0.06357656724615575,-0.03424462714214555,-0.1247751567249043,-0.20000000000075496,"<178,-0.4503,-0.0065,-0.9288,0.5004,1.8229,2.9219>"
179,1768257111194251,2026-01-12T22:31:51.194256,-0.448944975562391,-0.006442335416133499,-0.9259306273659358,0.498844724782362,1.817252384032312,2.9128892175788974,0.015410235347980507,0.00022389635540900584,0.031788283622954175,-0.01712231357100646,-0.06238757836220881,-0.0999999999999891,0.03082047069436608,0.00044779271079484824,0.06357656724262051,-0.03424462714024116,-0.12477515671796538,-0.1999999999896333,"<179,-0.4489,-0.0064,-0.9259,0.4988,1.8173,2.9129>"
180,1768257111244507,2026-01-12T22:31:51.244512,-0.4472498496741129,-0.006417706817038505,-0.9224339161674104,0.49696127028955106,1.8103897504124682,2.9018892175788973,0.018492282417577735,0.00026867562649082337,0.038145940347547334,-0.020546776285209,-0.07486509403465513,-0.11999999999999422,0.030820470695205663,0.0004477927108070162,0.06357656724434488,-0.0342446271411694,-0.12477515672135155,-0.19999999999505674,"<180,-0.4472,-0.0064,-0.9224,0.4970,1.8104,2.9019>"
181,1768257111294778,2026-01-12T22:31:51.294783,-0.44524651907887525,-0.006388600290835332,-0.9183014392964259,0.49473536952532005,1.8022793652253803,2.888889217578898,0.021574329487174113,0.0003134548975726286,0.044503597072138745,-0.023971238999410605,-0.08734260970709802,-0.13999999999999385,0.030820470695195206,0.00044779271080690327,0.06357656724433113,-0.034244627141162796,-0.12477515672132376,-0.19999999999500956,"<181,-0.4452,-0.0064,-0.9183,0.4947,1.8023,2.8889>"
182,1768257111345130,2026-01-12T22:31:51.345136,-0.44293498417198696,-0.006355015843267449,-0.9135331975684271,0.4921670229288967,1.7929212300714374,2.8738892201441346,0.02465637209730282,0.0003582341038625228,0.050861244597725015,-0.027395696758697,-0.0998201073256044,-0.15999997106164346,0.030820470696244065,0.00044779271082211745,0.06357656724649989,-0.03424462714233834,-0.12477515672555994,-0.2000000000018392,"<182,-0.4429,-0.0064,-0.9135,0.4922,1.7929,2.8739>"
183,1768257111395455,2026-01-12T22:31:51.395461,-0.44031524460877686,-0.006316953469327107,-0.9081291902724251,0.489256230117317,1.7823153435552546,2.85688922303797,0.027738419166899234,0.00040301337494432816,0.057218901322316405,-0.03082015947289859,-0.11229762299804724,-0.17999997106164314,0.03082047069623193,0.0004477927108221019,0.06357656724647635,-0.03424462714231554,-0.12477515672551195,-0.20000000000172427,"<183,-0.4403,-0.0063,-0.9081,0.4893,1.7823,2.8569>"
184,1768257111445793,2026-01-12T22:31:51.445798,-0.4373873003386071,-0.006274413168278584,-0.9020894173039639,0.48600299103431704,1.770461705471828,2.837889225931806,0.030820466236493666,0.00044779264602610476,0.06357655804690371,-0.034244622187097985,-0.12477513867048208,-0.19999997106163,0.030820470689382602,0.000447792710722552,0.06357656723234738,-0.03424462713471316,-0.12477515669782784,-0.19999999995735318,"<184,-0.4374,-0.0063,-0.9021,0.4860,1.7705,2.8379>"
185,1768257111496143,2026-01-12T22:31:51.496148,-0.43415115159156803,-0.006227394943464877,-0.8954138791376745,0.4824073059355502,1.7573603167526657,2.816889230318742,0.033902510855450034,0.000492571881502398,0.06993420971630782,-0.03766908217839375,-0.1372526444216314,-0.21999995515895365,0.030820470700119663,0.00044779271087851076,0.06357656725448363,-0.034244627146628605,-0.12477515674126427,-0.20000000002699234,"<185,-0.4342,-0.0062,-0.8954,0.4824,1.7574,2.8169>"
186,1768257111546429,2026-01-12T22:31:51.546434,-0.4306067981525434,-0.00617589879176055,-0.8881025753298144,0.4784691745820009,1.7430111765268812,2.793889234802848,0.03698455792504845,0.0005373511525842328,0.07629186644090342,-0.04109354489259762,-0.14973016009408255,-0.23999995515896647,0.03082047070354897,0.0004477927109283296,0.06357656726156898,-0.03424462715045469,-0.12477515675515155,-0.20000000004921198,"<186,-0.4306,-0.0062,-0.8881,0.4785,1.7430,2.7939>"
187,1768257111596694,2026-01-12T22:31:51.596697,-0.426754240145339,-0.006119924714964385,-0.880155506135771,0.47418859711122985,1.7274142852956962,2.7688892401875234,0.04006660293515531,0.0005821303937435709,0.08264951891717257,-0.044518005318499955,-0.16220766742878132,-0.2599999417945381,0.030820470704609595,0.0004477927109440136,0.06357656726376108,-0.03424462715162801,-0.12477515675952891,-0.20000000005602256,"<187,-0.4268,-0.0061,-0.8802,0.4742,1.7274,2.7689>"
188,1768257111646950,2026-01-12T22:31:51.646955,-0.42259347749834386,-0.00605947271203594,-0.8715726714078247,0.46956557344367006,1.7105696427691968,2.741889246008071,0.04314865000474766,0.0006269096648253171,0.0890071756417556,-0.04794246803269705,-0.1746851831012077,-0.27999994179451143,0.03082047068888966,0.00044779271071499816,0.06357656723133254,-0.034244627134153195,-0.12477515669585831,-0.19999999995399134,"<188,-0.4226,-0.0061,-0.8716,0.4696,1.7106,2.7419>"
189,1768257111697216,2026-01-12T22:31:51.697220,-0.4181245124930083,-0.005994542816122564,-0.8623540758521586,0.4646001061142411,1.6924772581837222,2.7128892670692637,0.046223189001570256,0.000671579850608148,0.0953493446893962,-0.051358588526715175,-0.1871323027110384,-0.29995122045700867,0.017865781500289595,0.00025957315213709283,0.0368535922166435,-0.019850671072274905,-0.07232873594613487,-0.11593451428134564,"<189,-0.4181,-0.0060,-0.8624,0.4646,1.6925,2.7129>"
190,1768257111747464,2026-01-12T22:31:51.747469,-0.41350144347001405,-0.005927373932476129,-0.8528175940273892,0.45946341380003275,1.6737609910772793,2.682889277331277,0.04623070604395437,0.0006716890662272042,0.09536485086888903,-0.05136694071303366,-0.18716273508667844,-0.30000000000005067,1.0020948074304794e-11,1.455821067461502e-13,2.066542180656633e-11,-1.113438674922755e-11,-4.0546982785987045e-11,-6.498918857789135e-11,"<190,-0.4135,-0.0059,-0.8528,0.4595,1.6738,2.6829>"
191,1768257111797720,2026-01-12T22:31:51.797724,-0.4088783728656189,-0.0058602050258534134,-0.8432811089405009,0.45432671972872973,1.6550447175686123,2.6528892773312736,0.04623070604395403,0.0006716890662271993,0.09536485086888834,-0.051366940713033285,-0.18716273508667708,-0.3000000000000485,1.0012936117431228e-11,1.455470064699794e-13,2.0658660019235434e-11,-1.1129620442795307e-11,-4.0535641010716015e-11,-6.499102773618932e-11,"<191,-0.4089,-0.0059,-0.8433,0.4543,1.6550,2.6529>"
192,1768257111847976,2026-01-12T22:31:51.847979,-0.40425530226122375,-0.005793036119230696,-0.8337446238536126,0.4491900256574266,1.636328444059946,2.6228892773312706,0.04623070604395613,0.0006716890662272298,0.09536485086889265,-0.051366940713035616,-0.18716273508668424,-0.3000000000000595,9.903784649072123e-12,1.4384403130221939e-13,2.0437810139448837e-11,-1.0999203254196767e-11,-4.009532209442532e-11,-6.428456581306814e-11,"<192,-0.4043,-0.0058,-0.8337,0.4492,1.6363,2.6229>"
193,1768257111898216,2026-01-12T22:31:51.898221,-0.39963223165682854,-0.00572586721260798,-0.8242081387667242,0.4440533315861235,1.6176121705512791,2.592889277331267,0.046230706043955794,0.000671689066227225,0.09536485086889197,-0.05136694071303525,-0.1871627350866829,-0.30000000000005733,9.900485988516803e-12,1.4387130164621876e-13,2.0439210853651826e-11,-1.0997945520262769e-11,-4.0100081613866795e-11,-6.42597581141468e-11,"<193,-0.3996,-0.0057,-0.8242,0.4441,1.6176,2.5929>"
194,1768257111948455,2026-01-12T22:31:51.948459,-0.39500916105243333,-0.0056586983059852625,-0.8146716536798358,0.43891663751482046,1.5988958970426124,2.562889277331264,0.046230706043947606,0.0006716890662271012,0.09536485086887374,-0.05136694071302545,-0.18716273508664974,-0.30000000000000465,1.0062437487938935e-11,1.4643559457018975e-13,2.071678306340369e-11,-1.1147602315069604e-11,-4.1038960735123497e-11,-6.550449501952404e-11,"<194,-0.3950,-0.0057,-0.8147,0.4389,1.5989,2.5629>"
195,1768257111998697,2026-01-12T22:31:51.998702,-0.39038609044803824,-0.005591529399362547,-0.8051351685929478,0.4337799434435175,1.5801796235339458,2.5328892773312615,0.04623070604394739,0.0006716890662270981,0.0953648508688733,-0.051366940713025215,-0.18716273508664888,-0.30000000000000326,1.331365828608745e-11,1.9337619869757298e-13,2.737738182772912e-11,-1.4813788797195895e-11,-5.475476365545824e-11,-8.700756964428981e-11,"<195,-0.3904,-0.0056,-0.8051,0.4338,1.5802,2.5329>"
196,1768257112048915,2026-01-12T22:31:52.048921,-0.3857630198436437,-0.005524360492739841,-0.7955986835060609,0.4286432493722152,1.561463350025282,2.5028892773312625,0.04623070604394608,0.0006716890662270791,0.09536485086887125,-0.051366940713024084,-0.18716273508664355,-0.29999999999999477,-3.755505277506973e-12,-5.416594150250442e-14,-7.767797240655448e-12,4.172783641674415e-12,1.5278807795669394e-11,2.4394735135942732e-11,"<196,-0.3858,-0.0055,-0.7956,0.4286,1.5615,2.5029>"
197,1768257112099221,2026-01-12T22:31:52.099226,-0.3811399492392492,-0.005457191586117135,-0.7860621984191739,0.4235065553009129,1.5427470765166178,2.4728892773312636,0.04623070604394515,0.0006716890662270702,0.09536485086887,-0.05136694071302341,-0.1871627350866398,-0.29999999999999083,-3.5804764746868238e-12,-5.210558595209073e-14,-7.406671923126664e-12,4.001709001120568e-12,1.4532522161964168e-11,2.33081997960005e-11,"<197,-0.3811,-0.0055,-0.7861,0.4235,1.5427,2.4729>"
198,1768257112149496,2026-01-12T22:31:52.149500,-0.3765168786348547,-0.005390022679494428,-0.776525713332287,0.4183698612296106,1.5240308030079541,2.4428892773312647,0.04623070604394527,0.000671689066227072,0.09536485086887025,-0.05136694071302354,-0.18716273508664028,-0.2999999999999916,-3.5843106267473973e-12,-5.211146800251062e-14,-7.398630491574842e-12,4.005994229894149e-12,1.4567251745069635e-11,2.3307602792111415e-11,"<198,-0.3765,-0.0054,-0.7765,0.4184,1.5240,2.4429>"
199,1768257112199772,2026-01-12T22:31:52.199777,-0.37189380803046024,-0.005322853772871722,-0.7669892282454001,0.4132331671583084,1.5053145294992902,2.412889277331266,0.04623070604394464,0.0006716890662270577,0.09536485086886831,-0.05136694071302253,-0.18716273508663775,-0.29999999999998755,-3.5515911566711317e-12,-5.168719079541697e-14,-7.308328372933375e-12,3.949061647128912e-12,1.4411510686275639e-11,2.3078931704000135e-11,"<199,-0.3719,-0.0053,-0.7670,0.4132,1.5053,2.4129>"
200,1768257112250209,2026-01-12T22:31:52.250215,-0.3672707374260658,-0.005255684866249016,-0.7574527431585132,0.4080964730870061,1.4865982559906266,2.382889277331267,0.04623070604394476,0.0006716890662270595,0.09536485086886855,-0.05136694071302266,-0.18716273508663822,-0.29999999999998833,-3.5524283581059474e-12,-5.1663922034954286e-14,-7.323467692095338e-12,3.948660751894688e-12,1.4428324408307232e-11,2.306345795570323e-11,"<200,-0.3673,-0.0053,-0.7575,0.4081,1.4866,2.3829>"
201,1768257112300583,2026-01-12T22:31:52.300586,-0.36264766682167127,-0.00518851595962631,-0.7479162580716263,0.4029597790157038,1.4678819824819627,2.3528892773312684,0.04623070604394431,0.0006716890662270533,0.0953648508688676,-0.05136694071302211,-0.1871627350866364,-0.2999999999999833,-3.757167185445143e-12,-5.460264810836775e-14,-7.75673225382223e-12,4.181363480576046e-12,1.5230666977557193e-11,2.4401386881815766e-11,"<201,-0.3626,-0.0052,-0.7479,0.4030,1.4679,2.3529>"
202,1768257112350959,2026-01-12T22:31:52.350966,-0.3580245962172768,-0.005121347053003603,-0.7383797729847396,0.39782308494440155,1.4491657089732985,2.3228892773312695,0.04623070604394335,0.0006716890662270442,0.09536485086886565,-0.05136694071302109,-0.18716273508663384,-0.29999999999997917,-3.708980132880876e-12,-5.3947436463001405e-14,-7.658282952557489e-12,4.125539456660154e-12,1.5028178680960093e-11,2.4096354729385907e-11,"<202,-0.3580,-0.0051,-0.7384,0.3978,1.4492,2.3229>"
203,1768257112401281,2026-01-12T22:31:52.401312,-0.35340152561288235,-0.005054178146380897,-0.7288432878978526,0.39268639087309926,1.4304494354646347,2.2928892773312706,0.04623070604394348,0.0006716890662270459,0.0953648508688659,-0.05136694071302123,-0.18716273508663434,-0.29999999999998,-3.707458372382345e-12,-5.402370872677926e-14,-7.664857758633163e-12,4.124026728829799e-12,1.5029786300624158e-11,2.406098826840497e-11,"<203,-0.3534,-0.0051,-0.7288,0.3927,1.4304,2.2929>"
204,1768257112451648,2026-01-12T22:31:52.451654,-0.3487784550084878,-0.0049870092397581904,-0.7193068028109657,0.38754969680179696,1.4117331619559708,2.2628892773312717,0.046230706043946856,0.0006716890662270903,0.09536485086887285,-0.05136694071302494,-0.1871627350866467,-0.29999999999999977,-2.9647418930476508e-12,-4.6324092078869544e-14,-7.115380543314362e-12,4.150638650266711e-12,1.4230761086628724e-11,2.3717935144381206e-11,"<204,-0.3488,-0.0050,-0.7193,0.3875,1.4117,2.2629>"
205,1768257112501994,2026-01-12T22:31:52.502000,-0.3441553844040933,-0.004919840333135484,-0.7097703177240788,0.3824130027304947,1.3930168884473069,2.232889277331273,0.046230706043943214,0.0006716890662270374,0.09536485086886533,-0.05136694071302089,-0.18716273508663195,-0.2999999999999762,-3.757642699922861e-12,-5.461432343932696e-14,-7.770521507765011e-12,4.183036213121675e-12,1.5229087772517556e-11,2.4389228090065363e-11,"<205,-0.3442,-0.0049,-0.7098,0.3824,1.3930,2.2329>"
